,epsilon,RSS_lbd_01,RSS_lbd_1,RSS_lbd_10,RSS_lbd_100,RSS_lbd_1000,RSS_DP1_lbd_01,RSS_DP1_lbd_1,RSS_DP1_lbd_10,RSS_DP1_lbd_100,RSS_DP1_lbd_1000,RSS_DP2_lbd_01,RSS_DP2_lbd_1,RSS_DP2_lbd_10,RSS_DP2_lbd_100,RSS_DP2_lbd_1000
17,0.08957894736842105,0.5057150361813442,0.2868203013325094,0.2586474042410078,0.3130957355309615,0.5680131719604061,0.5056996366675621,0.2867628677275674,0.2586811930802204,0.3130802471989994,0.5679941903437739,0.543886648648315,0.2919572519126947,0.2308606845561184,0.3191746175916639,0.559304419994265
18,0.09478947368421052,0.4576448339752487,0.2657438899353501,0.2564863289089469,0.2908360882495073,0.4832345485637172,0.45766176396556707,0.2657026342448404,0.25640076986013777,0.2908499208240616,0.483222810669034,0.6191011665110092,0.3075466369071853,0.2504767005600805,0.2986163680517165,0.5450332804390701
19,0.1,0.5074297116851632,0.43387263062049625,0.2616038395821545,0.31900255718310017,0.6245213380914824,0.5074383421059968,0.43402298269901307,0.26136471688570817,0.31910748092176044,0.6245261348662479,0.3272025866742777,0.3866978496923176,0.2361114924166461,0.3064551438748203,0.5003018359189336
20,0.102,0.5757893787407558,0.3320990747898224,0.2573657559527454,0.28958195697923683,0.39444079006343097,0.5758162192690915,0.3321334736272009,0.2573824564494456,0.2896042926993484,0.3944546731042688,0.3990071664582815,0.3153441282341983,0.2641991876495565,0.3514554562385567,0.4452295422343973
21,0.203,0.3114234550190732,0.4926744504640828,0.26376131504756584,0.3115895210220088,0.33576726414302416,0.31141282262994713,0.4925873387617358,0.26386585988705363,0.3115827373357876,0.3357733446532133,0.3302343513061147,0.3696426199512604,0.27405058713633434,0.4012770106072437,0.4653724152236861
22,0.30400000000000005,0.6144663610099762,0.28921667523455585,0.26643721127112197,0.3567206449181572,0.5280599164266198,0.6144620365713467,0.2890135867370169,0.26659657047638985,0.3567571345456325,0.5280732646607667,0.3582365655140892,0.27502403167799483,0.2318228240354957,0.3668008325096319,0.4929160036855485
23,0.405,0.4471199652538005,0.3151563783313955,0.2480132164777545,0.3901822189354615,0.3725562160816654,0.44712061576491735,0.3152960524055901,0.2481534486260807,0.3901015329223717,0.37259154191381627,0.65738098835703,0.35723669032583844,0.26995270411015776,0.3193405143729331,0.4155727186383195
24,0.506,0.34597883167407184,0.3415514370470734,0.2625570037181837,0.32373582839652226,0.3832948540887735,0.3459566931294365,0.3416144343036913,0.26268712167938674,0.3236343865362114,0.38325762005984576,0.6056874913630758,0.241819519747222,0.26296598838571245,0.4542192993904766,0.6008825515956426
25,0.6070000000000001,0.4444883916396039,0.32809131065090563,0.2666461056730168,0.3028556740196361,0.5337121505745598,0.4446285947572269,0.328189103519953,0.26669965264739626,0.30295023839843244,0.5337347541161241,0.5534204983092289,0.3906781862595969,0.25621959559682245,0.40859598379953854,0.4656566378249306
26,0.7080000000000001,0.5439160079273659,0.2549137204381873,0.25524296690606696,0.4293081284221493,0.545696357147339,0.5438906374496741,0.2548784603602122,0.2553467298964845,0.4291671356302859,0.545561267501116,0.4624918067482671,0.2674054570014085,0.2362716115684209,0.38642197702660414,0.6025571889303659
27,0.809,0.4244554920605696,0.2591356919049665,0.2513959303783432,0.3360102953775331,0.4926098725552536,0.4244410584023409,0.25922439430244104,0.25145643075260826,0.33600260482791666,0.49253149019420295,0.5451448730248732,0.3100729440256937,0.2545539213654002,0.4684684659135601,0.3378800587924385
28,0.91,0.4429326967421531,0.34267983635912563,0.2480081607084873,0.3146198002040453,0.5843953519904401,0.4429602964927605,0.34270292827213245,0.2481835225196611,0.3145780528525248,0.5843763999154648,0.5873440591420199,0.2919137028945279,0.23968725743998506,0.4155971047405334,0.5626300285737083
29,1.011,0.6022568907198136,0.2613510718586381,0.2681996610366091,0.3922826702102283,0.3738233487397503,0.602244335748313,0.2612926005190364,0.2683783664583967,0.3922406472475584,0.3737849419446238,0.3084010412555518,0.33277026206394605,0.2501605142307064,0.3715922533832922,0.4868956227892889
30,1.112,0.5165165764179062,0.4066654642998526,0.2401701208421083,0.3634099625516775,0.5008937940509184,0.5165094626644554,0.4067206284281293,0.24028863752810026,0.3634139504817749,0.5008958034895205,0.4067019112222948,0.26168390358799976,0.2628361416663278,0.3081358657232097,0.5449440390579198
31,1.213,0.5681683638025254,0.4729588843417198,0.2460058837726009,0.3608300854690624,0.4156929648427821,0.5681718021236557,0.4730884107589262,0.2459431631552874,0.36084678960626826,0.4156258091664882,0.5809191517100692,0.25865935987908084,0.2851105444949075,0.3449431288326472,0.4749419834141964
32,1.314,0.4332474737389825,0.2794293106880412,0.2606978207993306,0.2926419150441922,0.5864157636469699,0.4332635573155316,0.27933244758901593,0.26098906003910594,0.2926351102665265,0.5864111968611605,0.4573819916830647,0.2596742791400674,0.23367807185430906,0.35770812773155186,0.5098204040599605
33,1.415,0.390072059565756,0.2381270955100848,0.2425849384379888,0.3150523773024245,0.3703312589119061,0.39009651196340056,0.2381844627449789,0.2426064836108273,0.31496743314430964,0.3703251654379729,0.4292543028470504,0.29032301650630865,0.25247223627798504,0.3002389731424461,0.5231630390915804
34,1.516,0.6117633379895419,0.2378160568713918,0.2579241966618253,0.3644376651818312,0.5592595902880448,0.6117662379755165,0.2378777065513653,0.2579966144983692,0.3644283690672186,0.5592803931368847,0.5587527391573303,0.36273386728903,0.2353011668690797,0.34859392086471497,0.3712663190564512
35,1.617,0.6201990925317601,0.3955569080913616,0.28426544242738266,0.3775901962985642,0.5340549672098295,0.6202488087718601,0.3954248590518643,0.28418403922797897,0.37753676295439664,0.5340660864939833,0.3760341202993796,0.3661152019792049,0.2720995707309454,0.39932276647991977,0.5620462133107471
36,1.7180000000000002,0.3648345603845088,0.493491534222362,0.2530605306520406,0.2619386533988788,0.567719382012881,0.36486895615065024,0.4935283792316139,0.25292488824357656,0.2619353108504707,0.5677373016267537,0.4021723220662266,0.29145419277722784,0.2542440500189048,0.5257866341093479,0.6013715530053533
37,1.819,0.33628184566857183,0.4529045936631408,0.2546240707892572,0.3220435539725657,0.4719249867712997,0.3362689867104888,0.4526697181519261,0.25453982022584754,0.3221093272139734,0.4719612748981573,0.4240875688404807,0.2569522139241642,0.26937606794345903,0.4487557680525269,0.5399631173610114
38,1.92,0.5468264068227767,0.3055033129561953,0.26868200181847185,0.3045461031091741,0.6021293009656532,0.5467670721035383,0.3055324922647614,0.2686264802264582,0.30459734243979864,0.6021418238981033,0.5527236161179867,0.29924388502130045,0.2436414354124793,0.34167516049714897,0.5229035118197419
39,2.021,0.432105837793574,0.4838602976146501,0.24844776052506964,0.4267416028103228,0.540879414630655,0.4321383258706519,0.4837050583055299,0.24843664091552795,0.4267127095605291,0.5408466038341042,0.5939127889711501,0.425873844648664,0.2529744465325504,0.3893884626245541,0.5929490861639533
40,2.122,0.4941675241963871,0.3680493612503309,0.2481100377252677,0.3855342462995124,0.5134392594086201,0.4940721031809221,0.3679966013121583,0.248034153189244,0.3855312386208585,0.5134557565611146,0.3117298913394889,0.2923169900497739,0.2458612884376709,0.359990792531386,0.5426160975257257
41,2.2230000000000003,0.40688558989489065,0.27807282445767234,0.2407252375114233,0.3839991656316452,0.5010862661910209,0.406855050442441,0.27829777158271146,0.2408825065462677,0.3839612815142287,0.5011292813882604,0.5889244600133813,0.3022593746960372,0.27999117528031764,0.34639295630183425,0.5058201563092135
42,2.324,0.3928751420756425,0.3925954507581673,0.247508397377222,0.2855023175632961,0.4881291870062151,0.3929245599129101,0.3924182320151345,0.2475002149055512,0.28550558336000137,0.4880959958898684,0.5204952853652632,0.3148162592207961,0.23851463522951924,0.3156829197889953,0.3467076934157414
43,2.4250000000000003,0.5773842154626982,0.5192944429707235,0.2450153621179707,0.4083301669020532,0.3822850045613557,0.5774528638680964,0.519214869262994,0.2449479502376184,0.4084199644192845,0.3822902681008869,0.5613270862998159,0.3900678297274246,0.2617755069132855,0.3235159022250062,0.4559889073394551
44,2.526,0.5734991933291856,0.4267466459275421,0.2367116390948269,0.3841910420389039,0.32671749627823826,0.5734668436584873,0.4268794932090327,0.2367691156788129,0.3840654279958992,0.3266628042550417,0.3227992732207203,0.4245065108964081,0.2405559702172405,0.4597388530153434,0.4523917359931789
45,2.627,0.4117944440051495,0.2624627328851446,0.237524105196724,0.4612642039626493,0.5276476548927919,0.41180784016069105,0.2624563636244256,0.23746886336290185,0.4612606558553776,0.5276559988917346,0.3126425467682265,0.4104168790745862,0.24255849283148545,0.2949784221608725,0.3550844460706734
46,2.728,0.6364123777078038,0.29092430207289555,0.26015681454893497,0.3380571657064846,0.5338147885278091,0.6364360019316284,0.29078538499594625,0.2601899272199862,0.3380242634972181,0.5338075062848049,0.41501143164331067,0.3019297204431914,0.24761496373542224,0.29812208499992954,0.5549619479495722
47,2.8289999999999997,0.49063097449101,0.3215092461328633,0.2687300633316957,0.3627807632500652,0.5298553171044367,0.4906608871867349,0.32133677496143304,0.2688512384924501,0.3627506576463301,0.5298253600356817,0.5871977304553997,0.2535480847880342,0.24548075204471076,0.33807378245044256,0.4954611851567478
48,2.93,0.5110120966850774,0.3172266967434429,0.26158809265783994,0.3056839228596039,0.419189670860781,0.5109860310644833,0.3173282097451285,0.2615886763845533,0.3056913242943098,0.419213149858336,0.5912069106723351,0.4648365322876891,0.2716161654768928,0.4303221330822701,0.5547040419149172
49,3.031,0.4375717963042394,0.2362242786106553,0.2731250361741924,0.3624985607162916,0.4118438018079468,0.4376067083514661,0.23623600997869226,0.27310388530290675,0.36248000990185897,0.41180356366340215,0.643062378225403,0.2759846392464988,0.2546881417277321,0.348033297715581,0.5970510733367249
50,3.1319999999999997,0.5623707608147589,0.32755656771696506,0.26705798124520497,0.2546660199164628,0.4505701420747486,0.5623532598190071,0.3273244420285028,0.2672975268844753,0.2546764781222724,0.4505745344104995,0.5224435918880048,0.2477094644757091,0.2682441273830674,0.34270907311062565,0.5059451959433018
51,3.233,0.6603783126365157,0.2790179172281779,0.2450832673497476,0.2884630261194579,0.5727503863444231,0.6603540778557421,0.27906889035807425,0.24493140873498045,0.2884643614122237,0.5727905469621787,0.5301991839655291,0.3297760094942609,0.2867200978459054,0.3683986892015401,0.41060250120540215
52,3.3339999999999996,0.5830010048758544,0.3846700314833177,0.24404932267776305,0.3623482578897915,0.3102212423594646,0.5829847181125506,0.3846760884657615,0.2440858612201501,0.3626250339391287,0.3101921173663256,0.5773614921803104,0.32537104864325417,0.2647044775579403,0.4637319081808978,0.3979735615104129
53,3.435,0.4149417565046824,0.3241957667516707,0.25292025388309386,0.40192466904461344,0.4566695497126893,0.4149404545148225,0.3241662436214717,0.2529147226453564,0.4019099961575841,0.4566551810543867,0.5888495385588965,0.2447248560679341,0.2512748366924028,0.3706497836974914,0.3915419976457145
54,3.536,0.632719561544076,0.3411714811870912,0.2352457372477056,0.35898989608272297,0.5777380931815063,0.632722383038948,0.3413009198327648,0.23534756220893865,0.35907127539331113,0.5777786328569027,0.6250823814273911,0.3013762487277442,0.2511211784656528,0.35588856784514283,0.5081095600765482
55,3.637,0.5729061800881418,0.26938133737209663,0.24177776646795315,0.2970085734014837,0.6111386854117831,0.572943579906664,0.2693562729863692,0.2417382875142261,0.29701040699637804,0.6111341664221,0.3512821546398053,0.4754818719719137,0.2594778415034522,0.32985463966310324,0.4360026391662575
56,3.738,0.294290843919245,0.4430167937680128,0.24921212721970945,0.3477908362207073,0.3076087622833525,0.2942850089393944,0.4429986060929427,0.2493839034254222,0.3477470027616093,0.3076303087537493,0.2969319808778481,0.3207239189197025,0.2555097054357642,0.3227859839532857,0.37610802945749694
57,3.839,0.4073251357219755,0.3371438742756326,0.24784591766220554,0.3298704613282564,0.4660829873100338,0.40728277654004,0.33730419981479365,0.2478004672509511,0.3299121150787682,0.4660729655821552,0.5748228114099015,0.4384362338564408,0.2323874128316771,0.4070970284433361,0.3995305164105405
58,3.94,0.3093200898859184,0.3295023139838021,0.2691090429698024,0.3363771888631992,0.4972295819654463,0.30932799006949585,0.32970621320046745,0.2691338558191185,0.3363758625242897,0.4971971945602362,0.34731150649246795,0.2668625870350313,0.2763071860747416,0.4323799581865171,0.4522628172272592
59,4.041,0.3698166307740831,0.3755809171911878,0.25070313486719953,0.3767647535086902,0.5438303253452338,0.3698233763472218,0.3754955333453007,0.2506040204820535,0.3768165056433861,0.5438051952582965,0.3142685135204179,0.41354278863711613,0.2582186532842459,0.30862252409221896,0.5888998915186433
60,4.1419999999999995,0.3111075746987759,0.4515639184211504,0.24912550135370856,0.36247712165733065,0.3338415732624236,0.3111072892112109,0.4517208083822845,0.24908168741554115,0.3625250544408407,0.3338376324027697,0.6094098770951204,0.3784968974996756,0.25340921272867506,0.3477762869071595,0.5436078023240097
61,4.243,0.5491755114911825,0.2454768092105173,0.2425247929106996,0.2751669473462448,0.5474782587287488,0.5491759344303405,0.2455030646248197,0.2424236829539509,0.2751594527580003,0.5474469393445208,0.6626216847301213,0.29510267667806656,0.24760685506304525,0.3914636468745814,0.4216005091714756
62,4.343999999999999,0.3783990921609433,0.3477896819778996,0.26988425082395673,0.4454132674360223,0.4918603506592867,0.37836136170600376,0.3478418893473962,0.2701463908931916,0.445405122144198,0.4918466572343293,0.4379476381511251,0.5463210638210776,0.2358477396182867,0.34813508615192856,0.5432864674840426
63,4.445,0.5438157991348529,0.3336434688431094,0.24666400233059654,0.42233761491642585,0.5344441337673808,0.5438179955006185,0.3337157301261959,0.24655881253922105,0.4224316425142764,0.5344056359848276,0.39563980559849626,0.32299330388254033,0.2738043376280428,0.4330440156166567,0.4885789176276998
64,4.546,0.6088537990951114,0.28402791518030485,0.2585686012592003,0.48096032632313795,0.4772263370607452,0.6088693188349269,0.2840226145307417,0.2585437137960851,0.4809842259577015,0.4771894418604181,0.31563289539382866,0.2633792705249257,0.2564850206134704,0.312393939156465,0.5199623916598219
65,4.647,0.3511217548150086,0.25304448298951626,0.25479387954888205,0.4508321128197896,0.5042703664518391,0.3510989180500392,0.2531297919176349,0.2548579981065883,0.4508379673262933,0.5042180343979877,0.5888533763986146,0.4092872579166035,0.25699134469426704,0.28363060711243004,0.5680317498334878
66,4.748,0.616989924290546,0.32077357615991425,0.2738734344707392,0.2888903997916935,0.45132914560003,0.6170231482488288,0.32088787821302833,0.2739655623794855,0.2888866650312307,0.4513057763821976,0.5038461289884494,0.35686766136552456,0.25877145641519744,0.3688770690795763,0.6051673369333861
67,4.849000000000001,0.374663192477666,0.4046708500928538,0.2790017262117492,0.3350287079298978,0.4884769221535375,0.3746618965853491,0.4044915401981381,0.2789533089523071,0.3351160380735911,0.4884918908002839,0.42498577362510587,0.2564949161576929,0.2528259607166257,0.4262371444524937,0.5014731694790632
68,4.950000000000001,0.5381069278250026,0.2720517843376997,0.23817190439771066,0.3722857799449301,0.3462893888683644,0.5381203049286136,0.2720803266992492,0.2381669336751154,0.3722197824855456,0.34627830030843165,0.6262383123010349,0.3541937592055769,0.2521722337398445,0.4027536070883732,0.5709227872920897
69,5.051000000000001,0.5845197570936825,0.3196590299465562,0.2572364604138649,0.2846635308435867,0.41346625036979984,0.5844479795504287,0.3196224573382567,0.25715405093889177,0.28469778593792594,0.4134296648392991,0.372462109481822,0.3219772569837803,0.23888994889844695,0.35808179008113444,0.4833721434579836
70,5.152000000000001,0.5821426647190752,0.3977275373975326,0.25162915052125434,0.26930260096640257,0.5885726849478783,0.5821429702897469,0.3978316263175086,0.2518547785555997,0.2692886208529087,0.5885850628356959,0.42769309299445774,0.3734491808900325,0.237624575438944,0.2818881399704919,0.5359418349139221
71,5.253000000000001,0.4652511713114373,0.3730260996051209,0.2510837466720863,0.25981901551056136,0.4501497218870567,0.4652172168252378,0.3729883650308904,0.25105426662089536,0.2598095341739075,0.4501852068827716,0.3940889718109644,0.35896139077569233,0.2634452939514991,0.4511029463145541,0.38012764221020506
72,5.354000000000001,0.4257608707150089,0.3398556059807589,0.24839690413521004,0.3487108415472201,0.4464165589177057,0.425713225257942,0.33994136519870466,0.24843196294653674,0.3486951624445351,0.4464177506256842,0.6314833741910516,0.2720137827070247,0.2384470076688538,0.3537225352813077,0.4832712028875238
73,5.455000000000001,0.6127095260200611,0.419974566114426,0.27854823685134417,0.28326856147968377,0.34232932969784124,0.6127130374017953,0.4199291276695771,0.2785168843432937,0.2832892386708384,0.3422994215871357,0.3378842726689498,0.3904873066781577,0.25432538897929075,0.31961943707954754,0.4231332491754515
74,5.556000000000001,0.3318149464647989,0.3415564592880859,0.2697382220114783,0.32907206411690715,0.4129090019231021,0.33184494511641704,0.3417445086951989,0.2699002873523684,0.3290481041430445,0.4129211444813913,0.5039710180097702,0.34484520582829586,0.25086985266382433,0.3655679443408031,0.3990238736399069
75,5.657000000000001,0.513570761688243,0.4576086371738691,0.2564173566799257,0.300721196007898,0.5629059387462151,0.5135154385637926,0.4575967317731222,0.2563152067669807,0.30068298845962843,0.5628787184460088,0.4870545166379354,0.24270188101894466,0.2521513721621668,0.34172043976494426,0.5556388970190502
76,5.758000000000001,0.5538299259712215,0.2446330873866292,0.27513890478774283,0.2931905749717914,0.4338338581373316,0.5538571700720416,0.2445952388763003,0.27539492479662464,0.2932287241757991,0.4338022303130804,0.6598680790773707,0.28190567941108874,0.2373742400050004,0.27009984496337786,0.41272672571283897
77,5.859000000000001,0.5047933161728435,0.29740145160497344,0.26271509201475673,0.33020303402706463,0.4459629126278045,0.5047824029683665,0.2972300497169815,0.26274758591090586,0.3302641092981376,0.4459249339620456,0.6127892611685146,0.2964205289409318,0.2402203987896952,0.33287223457464643,0.5385584074886314
78,5.960000000000001,0.4417610359879664,0.26477816597941,0.2306670498491128,0.3646408723058513,0.4807684134686469,0.4418028966017728,0.2648446733706675,0.230611438372758,0.3646654249868469,0.4807674497470356,0.3198505080768709,0.4095227396547664,0.25907597905106244,0.36554921151550623,0.5489892050680096
79,6.061000000000001,0.30872958681651724,0.4107590124346639,0.27726458053946057,0.3351923985430101,0.5933352334018533,0.30865468703106097,0.4108207732653215,0.2774305582716126,0.33524675580868496,0.5933125851016812,0.5934533055824049,0.3707989176569614,0.2421778587495529,0.31695312110683643,0.5128696423925643
80,6.162000000000001,0.5900934332098692,0.277148509970196,0.2498688979491513,0.4977373991198481,0.2972690970342156,0.590040935453225,0.2771607544158344,0.2498607702856181,0.497609538326079,0.29729706384025645,0.4950653794534132,0.2645358458545393,0.25279316800985835,0.34894272366593965,0.4717848331534702
81,6.263000000000001,0.3201027510035732,0.3363382401851965,0.26810790808094354,0.2763203429348076,0.44781567042965537,0.32008060864039245,0.33642468095269423,0.26823839742723793,0.2763391308602258,0.4477885661378845,0.6169869703273818,0.2432420864283951,0.2595199069594196,0.3654206903720819,0.4222782332001652
82,6.364000000000001,0.5881060611122405,0.36940238578072143,0.2455081149835753,0.3574982182926382,0.44709751851020657,0.5880467863229775,0.3695218236678076,0.2454395178404508,0.3574894115687847,0.4470929424517751,0.6068298170898083,0.3170841799694552,0.25168254010139895,0.3827277874659089,0.5921435697280409
83,6.465000000000002,0.3772477636860527,0.3173092157866299,0.2311953108291151,0.4491357464064473,0.4918852184825151,0.3772607415018463,0.3172931288480885,0.23111198251073894,0.4490144998377622,0.4918664535981823,0.3494443230834249,0.4755677204905869,0.26098604556108873,0.2852728666532847,0.5794517848049958
84,6.566000000000002,0.5107118314146136,0.30291303503073996,0.23076552259533134,0.3508753167079273,0.5065117530563598,0.510750665732724,0.30294721935859403,0.23071314583817795,0.35098135180870066,0.5065250943221906,0.6157423416807744,0.2911261574884043,0.2607569485928146,0.38207105272773145,0.4623838784699163
85,6.667000000000002,0.6678411669622055,0.4180635288512696,0.2527852825466511,0.2859248004208585,0.5646873650287386,0.6678539340345135,0.4179105723906181,0.2527195174609548,0.2859311565840692,0.5646386168181097,0.3332530076216135,0.3500941760720537,0.24984924575245404,0.3623503783237414,0.43857750690341707
86,6.768000000000002,0.4200164140384781,0.3706683139938913,0.23635502213196805,0.30077436412007125,0.5132077246261332,0.4200142346327129,0.37082014662133583,0.23634883770992055,0.3007433367373745,0.5132580644585301,0.5684852627732329,0.3201916764115126,0.27487637116185737,0.38845896293157056,0.5119816158106182
87,6.8690000000000015,0.3150632537517343,0.3955306754514609,0.24503549597361626,0.3625248618851337,0.4973510867684164,0.31505033846363034,0.3956644745200262,0.2449976118376656,0.36245520729945785,0.4973802270652268,0.40088616668229904,0.2607721213954116,0.2469945618709629,0.42097205013300143,0.4752104755519069
88,6.9700000000000015,0.4104771777944357,0.2711595177531003,0.2863242018506802,0.3953617725005526,0.5277998735840863,0.4104864317549535,0.2710872129652516,0.28638217303340835,0.3953518205324275,0.5277771402519688,0.6455823000341795,0.2716021892739968,0.23362544669457985,0.4197809700738406,0.3894054490509357
89,7.0710000000000015,0.6265765123702571,0.2927026442459849,0.2382848345861804,0.36891196643437335,0.5052862216517193,0.6265477024920058,0.2925767088563972,0.2381113485768073,0.36895907720845533,0.5052340428753066,0.6286768916277718,0.2894050193274898,0.2773530792412743,0.29969486626981595,0.5461052397358022
90,7.1720000000000015,0.6498748067295117,0.280486734535122,0.2706608697944561,0.3936639954800808,0.5631925983036233,0.6498979251832563,0.2804277016883613,0.2707894439542584,0.3935826186586382,0.5631680541643918,0.5172611510548281,0.30114872223671196,0.2510445335468145,0.3775271768979625,0.3797788163998012
91,7.2730000000000015,0.4957857610258442,0.5071829129393499,0.25286384842613435,0.3931718734568607,0.6081314618404217,0.4957843635701577,0.5072633615517118,0.2527935874234334,0.3930981811055474,0.6081551548750488,0.4170947565291119,0.2671882515824461,0.24585640959047345,0.3702549467989433,0.4389658775663288
92,7.374,0.453165412704777,0.2609035448230285,0.24674740034445036,0.30430878597843297,0.4933503516012199,0.4531933874489288,0.2609056996110524,0.24656194477841786,0.304326125120682,0.4933922038161945,0.3341767808547327,0.3415083468804676,0.26304365182985,0.47409923386215097,0.4744055940447697
93,7.475,0.5933725526641571,0.4390166037973785,0.24186297685684666,0.3095556520481806,0.4950945498766885,0.5933436988473675,0.439020798175752,0.2416582940806253,0.3095431596281637,0.4950182272833605,0.3694264478419643,0.3184406495902186,0.2717328412338203,0.3653088302233908,0.5385749133730596
94,7.576,0.4867280845764905,0.2804506783272663,0.2606286056603296,0.3428806639477733,0.4694188253812527,0.4867926652921173,0.2804061708665949,0.2607376367785557,0.34298027333279746,0.4694064101212839,0.4412607345519348,0.2683031523501932,0.25229991016718983,0.25260410624103274,0.5041829230932432
